Bot #1 Type,Pruning,Depth,Heuristic,Wins,Mean Turn Time,    Stdev Turn Time,Bot #2 Type,Pruning,Depth,Heuristic,Wins,Mean Turn Time, Stdev Turn Time,    Mean # Turns/Match,Stdev # Rounds/Match,Mean Sec/Match, Stdev Sec/Match
MINIMAX,T,2,CHAMBER,0,0.274644465823,0.175348121771,MINIMAX,F,3,CHAMBER,1,0.081536043485,0.0480610642725,303.0,0.0,53.9766259193,0.0
MINIMAX,T,2,CHAMBER,0,0.0269032099417,0.0151821322709,MINIMAX,F,4,RATIO,1,0.096816739169,0.0449455165893,223.0,0.0,13.6631679535,0.0
MINIMAX,T,2,CHAMBER,1,0.569913244247,0.307664067298,MINIMAX,F,4,VORONOI,0,0.107064890307,0.0419663535477,172.0,0.0,57.6503579617,0.0
MINIMAX,T,2,CHAMBER,1,0.866783795032,0.457293046111,MINIMAX,F,4,CHAMBER,0,0.0891232035133,0.0505060960828,178.0,0.0,84.2090919018,0.0
MINIMAX,T,2,CHAMBER,0,4.07011934029e-05,0.000239762016539,NAIVE,N/A,N/A,N/A,1,0.0849210540141,0.0427499059142,257.0,0.0,10.7903969288,0.0
MINIMAX,T,3,RATIO,0,0.00282658775933,0.0014511928376,MINIMAX,T,1,RATIO,1,0.0141759497532,0.00676767606576,555.0,0.0,4.69877696037,0.0
MINIMAX,T,3,RATIO,1,0.0187445635571,0.00608076382832,MINIMAX,T,1,VORONOI,0,0.0107457811634,0.00671001549651,384.0,0.0,5.64368200302,0.0
MINIMAX,T,3,RATIO,1,0.0318087617794,0.00989532098261,MINIMAX,T,1,CHAMBER,0,0.0105197983129,0.00787737749857,336.0,0.0,7.07965898514,0.0
MINIMAX,T,3,RATIO,0,0.00536615745996,0.00273604030734,MINIMAX,T,2,RATIO,1,0.0107765314372,0.00560126882219,371.0,0.0,2.98127603531,0.0
MINIMAX,T,3,RATIO,0,0.0551825476729,0.0251158131919,MINIMAX,T,2,VORONOI,1,0.0090107865386,0.00648091319181,367.0,0.0,11.79383111,0.0
MINIMAX,T,3,RATIO,0,0.0960366880452,0.05554218114,MINIMAX,T,2,CHAMBER,1,0.00605742661458,0.00355642945026,215.0,0.0,11.0142128468,0.0
MINIMAX,T,3,RATIO,0,0.0118757577046,0.00642677347133,MINIMAX,T,3,RATIO,1,0.0106714453016,0.00500482476011,367.0,0.0,4.12762904167,0.0
MINIMAX,T,3,RATIO,0,0.117353133967,0.0818529107684,MINIMAX,T,3,VORONOI,1,0.0108687142235,0.00620617618163,405.0,0.0,26.0075981617,0.0
MINIMAX,T,3,RATIO,1,0.234288915992,0.139466213404,MINIMAX,T,3,CHAMBER,0,0.00880424894136,0.00543970342322,290.0,0.0,35.0144531727,0.0
MINIMAX,T,3,RATIO,1,0.0270192157263,0.0173541805297,MINIMAX,T,4,RATIO,0,0.0156470564486,0.00890261814963,524.0,0.0,11.1519761086,0.0
MINIMAX,T,3,RATIO,1,0.421787641816,0.235071966048,MINIMAX,T,4,VORONOI,0,0.0047275185585,0.00178570112138,120.0,0.0,25.1692209244,0.0
MINIMAX,T,3,RATIO,1,0.488415828118,0.369289478241,MINIMAX,T,4,CHAMBER,0,0.00851555635001,0.00581212738833,262.0,0.0,64.6098058224,0.0
MINIMAX,T,3,RATIO,0,0.00241993802839,0.00124701578951,MINIMAX,F,1,RATIO,1,0.0123988400613,0.00584621108282,451.0,0.0,3.32461309433,0.0
MINIMAX,T,3,RATIO,1,0.0193210465567,0.00694580203519,MINIMAX,F,1,VORONOI,0,0.0063348221329,0.00499781783829,212.0,0.0,2.70034098625,0.0
MINIMAX,T,3,RATIO,1,0.0340286646134,0.011652151098,MINIMAX,F,1,CHAMBER,0,0.00544943386995,0.00359525961197,158.0,0.0,3.08485102654,0.0
MINIMAX,T,3,RATIO,0,0.0104225043897,0.00544825651539,MINIMAX,F,2,RATIO,1,0.0139140371066,0.00672438655336,539.0,0.0,6.54346489906,0.0
MINIMAX,T,3,RATIO,0,0.0658870640621,0.0278264752223,MINIMAX,F,2,VORONOI,1,0.00575309795338,0.0042626218955,185.0,0.0,6.65116596222,0.0
MINIMAX,T,3,RATIO,0,0.104252064228,0.0519471983232,MINIMAX,F,2,CHAMBER,1,0.00768213126124,0.00540551906887,199.0,0.0,11.1782047749,0.0
MINIMAX,T,3,RATIO,0,0.0212022611518,0.0109288188589,MINIMAX,F,3,RATIO,1,0.0193782558567,0.0103190145461,611.0,0.0,12.379347086,0.0
MINIMAX,T,3,RATIO,1,0.17025196786,0.118051533002,MINIMAX,F,3,VORONOI,0,0.00746854532112,0.00425075657378,206.0,0.0,18.1351099014,0.0
MINIMAX,T,3,RATIO,1,0.252609361746,0.151617747649,MINIMAX,F,3,CHAMBER,0,0.0111188487131,0.00727799812001,392.0,0.0,51.4384520054,0.0
MINIMAX,T,3,RATIO,0,0.0487315351037,0.0256966627051,MINIMAX,F,4,RATIO,1,0.0193991225499,0.00957040347852,627.0,0.0,21.3547649384,0.0
MINIMAX,T,3,RATIO,1,0.427398658317,0.40329144051,MINIMAX,F,4,VORONOI,0,0.00541665477137,0.00236392501989,186.0,0.0,39.82457304,0.0
MINIMAX,T,3,RATIO,0,0.694377900826,0.546114392842,MINIMAX,F,4,CHAMBER,1,0.00887869613271,0.00583165027489,287.0,0.0,101.251427889,0.0
MINIMAX,T,3,RATIO,0,4.22415526017e-05,0.000124516632308,NAIVE,N/A,N/A,N/A,1,0.00177758080619,0.00126199787199,45.0,0.0,0.0383269786835,0.0
MINIMAX,T,3,VORONOI,0,0.00192354234417,0.000951164174025,MINIMAX,T,1,RATIO,1,0.170321735469,0.0637942811477,355.0,0.0,30.319286108,0.0
MINIMAX,T,3,VORONOI,1,0.0202846679932,0.0046232820059,MINIMAX,T,1,VORONOI,0,0.141897965081,0.103005316083,158.0,0.0,12.7922539711,0.0
MINIMAX,T,3,VORONOI,0,0.0329226185294,0.00848003178043,MINIMAX,T,1,CHAMBER,1,0.144671194553,0.0817690726456,203.0,0.0,17.8253719807,0.0
MINIMAX,T,3,VORONOI,0,0.00216311613719,0.00130783021187,MINIMAX,T,2,RATIO,1,0.190568019604,0.0704894522524,119.0,0.0,11.1828229427,0.0
MINIMAX,T,3,VORONOI,1,0.0641224429292,0.0274698297106,MINIMAX,T,2,VORONOI,0,0.155654796848,0.102338450406,108.0,0.0,11.8039441109,0.0
MINIMAX,T,3,VORONOI,0,0.103137820108,0.0572404829866,MINIMAX,T,2,CHAMBER,1,0.165919231646,0.107986836368,69.0,0.0,9.08522200584,0.0
MINIMAX,T,3,VORONOI,1,0.00628034591675,0.00281885037378,MINIMAX,T,3,RATIO,0,0.139196074835,0.0829116370002,202.0,0.0,14.6869790554,0.0
MINIMAX,T,3,VORONOI,1,0.1490432024,0.0862047654129,MINIMAX,T,3,VORONOI,0,0.152305303476,0.0730096609559,234.0,0.0,35.1089110374,0.0
MINIMAX,T,3,VORONOI,0,0.326419050043,0.177221940327,MINIMAX,T,3,CHAMBER,1,0.222576391697,0.0695347949041,43.0,0.0,11.6327857971,0.0
MINIMAX,T,3,VORONOI,0,0.0101088407712,0.00517992361715,MINIMAX,T,4,RATIO,1,0.166619671019,0.0783169856497,155.0,0.0,13.4516990185,0.0
MINIMAX,T,3,VORONOI,1,0.306222607818,0.257468134227,MINIMAX,T,4,VORONOI,0,0.147500830889,0.0823273909603,160.0,0.0,35.991795063,0.0
MINIMAX,T,3,VORONOI,1,0.629330247056,0.402325261117,MINIMAX,T,4,CHAMBER,0,0.158714688741,0.0917474483881,104.0,0.0,40.349104166,0.0
MINIMAX,T,3,VORONOI,1,0.00278295630174,0.00140308625263,MINIMAX,F,1,RATIO,0,0.132406156977,0.0773392768961,558.0,0.0,37.7153811455,0.0
MINIMAX,T,3,VORONOI,0,0.0215404575521,0.00544555680038,MINIMAX,F,1,VORONOI,1,0.164115394865,0.0967532296412,87.0,0.0,7.84068703651,0.0
MINIMAX,T,3,VORONOI,1,0.0376202193173,0.00762875275173,MINIMAX,F,1,CHAMBER,0,0.189995848614,0.0892229669821,46.0,0.0,5.19758296013,0.0
MINIMAX,T,3,VORONOI,1,0.00395255410269,0.00176967027301,MINIMAX,F,2,RATIO,0,0.166344441308,0.0709806146823,180.0,0.0,15.322934866,0.0
MINIMAX,T,3,VORONOI,0,0.0708384783763,0.0309776671019,MINIMAX,F,2,VORONOI,1,0.175998991611,0.0804899641026,105.0,0.0,12.7304749489,0.0
MINIMAX,T,3,VORONOI,1,0.116415143013,0.0463961751727,MINIMAX,F,2,CHAMBER,0,0.154453665346,0.0768553048168,182.0,0.0,24.5327830315,0.0
MINIMAX,T,3,VORONOI,0,0.0101227597294,0.00592486582437,MINIMAX,F,3,RATIO,1,0.131182307782,0.075887051093,233.0,0.0,16.2705020905,0.0
MINIMAX,T,3,VORONOI,0,0.197677180801,0.104502242551,MINIMAX,F,3,VORONOI,1,0.168799860137,0.0819305278953,283.0,0.0,51.7023658752,0.0
MINIMAX,T,3,VORONOI,1,0.38021879418,0.150957958825,MINIMAX,F,3,CHAMBER,0,0.176962511106,0.0880663039474,88.0,0.0,24.1358439922,0.0
MINIMAX,T,3,VORONOI,1,0.0214453493611,0.012882815797,MINIMAX,F,4,RATIO,0,0.149646578895,0.0812722808897,180.0,0.0,15.3769738674,0.0
MINIMAX,T,3,VORONOI,1,0.549393571656,0.292811143398,MINIMAX,F,4,VORONOI,0,0.136723255569,0.0880230616566,176.0,0.0,59.8290388584,0.0
MINIMAX,T,3,VORONOI,1,0.837734347582,0.620729750404,MINIMAX,F,4,CHAMBER,0,0.186167937953,0.094944288467,82.0,0.0,41.1423280239,0.0
MINIMAX,T,3,VORONOI,1,1.7938790498e-05,2.9347391976e-06,NAIVE,N/A,N/A,N/A,0,0.159546795758,0.0939220911917,110.0,0.0,8.7761118412,0.0
MINIMAX,T,3,CHAMBER,0,0.00146546959877,0.000667473465646,MINIMAX,T,1,RATIO,1,0.249345607228,0.113124819302,255.0,0.0,31.6053249836,0.0
MINIMAX,T,3,CHAMBER,0,0.0209639730125,0.0056254181953,MINIMAX,T,1,VORONOI,1,0.268471806138,0.214970734043,57.0,0.0,7.85673809052,0.0
MINIMAX,T,3,CHAMBER,0,0.0381635181488,0.00708742043875,MINIMAX,T,1,CHAMBER,1,0.287442086173,0.161272021811,125.0,0.0,19.9383709431,0.0
MINIMAX,T,3,CHAMBER,1,0.00263763335814,0.00137597878629,MINIMAX,T,2,RATIO,0,0.328170901253,0.106633533283,168.0,0.0,27.7854349613,0.0
MINIMAX,T,3,CHAMBER,1,0.0667498695607,0.0300150081164,MINIMAX,T,2,VORONOI,0,0.276055531502,0.173142091432,100.0,0.0,17.073595047,0.0
MINIMAX,T,3,CHAMBER,1,0.0875483932874,0.045562222274,MINIMAX,T,2,CHAMBER,0,0.224979521413,0.126993817897,304.0,0.0,47.4169299603,0.0
MINIMAX,T,3,CHAMBER,0,0.00729957152539,0.00479920716926,MINIMAX,T,3,RATIO,1,0.237738210678,0.12917225614,253.0,0.0,30.6445310116,0.0
MINIMAX,T,3,CHAMBER,0,0.156435851128,0.0977527161629,MINIMAX,T,3,VORONOI,1,0.286994644006,0.160028931138,123.0,0.0,26.9187991619,0.0
MINIMAX,T,3,CHAMBER,1,0.307579955188,0.167447721497,MINIMAX,T,3,CHAMBER,0,0.296511122159,0.167158371661,112.0,0.0,33.5216228962,0.0
MINIMAX,T,3,CHAMBER,0,0.00918095990231,0.00558490614764,MINIMAX,T,4,RATIO,1,0.279912007822,0.12024946361,151.0,0.0,21.4113559723,0.0
MINIMAX,T,3,CHAMBER,0,0.398649020195,0.270765831464,MINIMAX,T,4,VORONOI,1,0.316134432952,0.138444173247,99.0,0.0,35.1069939137,0.0
MINIMAX,T,3,CHAMBER,1,0.553279763774,0.478068704485,MINIMAX,T,4,CHAMBER,0,0.278956492742,0.145223175157,78.0,0.0,31.904006958,0.0
MINIMAX,T,3,CHAMBER,1,0.0016053220351,0.000765471020336,MINIMAX,F,1,RATIO,0,0.254418323721,0.121638931091,280.0,0.0,35.8419158459,0.0
MINIMAX,T,3,CHAMBER,0,0.0218592531541,0.0048686213942,MINIMAX,F,1,VORONOI,1,0.279468193199,0.149523767967,135.0,0.0,19.9314348698,0.0
MINIMAX,T,3,CHAMBER,0,0.0341611153939,0.00960676871746,MINIMAX,F,1,CHAMBER,1,0.246070688421,0.145185929981,135.0,0.0,18.5637359619,0.0
MINIMAX,T,3,CHAMBER,1,0.00337339870965,0.0013410198238,MINIMAX,F,2,RATIO,0,0.325488823302,0.116125819782,136.0,0.0,22.3593659401,0.0
MINIMAX,T,3,CHAMBER,1,0.0657945871353,0.0307732715657,MINIMAX,F,2,VORONOI,0,0.251195690605,0.144524987303,178.0,0.0,28.1465001106,0.0
MINIMAX,T,3,CHAMBER,1,0.100195997291,0.0519602056688,MINIMAX,F,2,CHAMBER,0,0.2119304509,0.143222373627,290.0,0.0,45.1583709717,0.0
MINIMAX,T,3,CHAMBER,0,0.00630371296992,0.00327974658788,MINIMAX,F,3,RATIO,1,0.260286371587,0.138145838235,121.0,0.0,15.7415289879,0.0
MINIMAX,T,3,CHAMBER,1,0.161964729854,0.104806214577,MINIMAX,F,3,VORONOI,0,0.239514179949,0.131761221491,212.0,0.0,42.3949899673,0.0
MINIMAX,T,3,CHAMBER,1,0.338020247382,0.207084700613,MINIMAX,F,3,CHAMBER,0,0.304646956293,0.156268937528,76.0,0.0,24.0834050179,0.0
MINIMAX,T,3,CHAMBER,1,0.0160870428743,0.00906332318861,MINIMAX,F,4,RATIO,0,0.261776754412,0.149469113714,118.0,0.0,16.3779909611,0.0
MINIMAX,T,3,CHAMBER,1,0.504315040549,0.354017999222,MINIMAX,F,4,VORONOI,0,0.292097792625,0.132847151743,100.0,0.0,39.3164269924,0.0
MINIMAX,T,3,CHAMBER,0,0.766647554793,0.591205584351,MINIMAX,F,4,CHAMBER,1,0.313692976447,0.109803397704,105.0,0.0,56.6307799816,0.0
MINIMAX,T,3,CHAMBER,1,1.99809003232e-05,3.16089740139e-06,NAIVE,N/A,N/A,N/A,0,0.19172449995,0.136313116614,270.0,0.0,25.885666132,0.0
MINIMAX,T,4,RATIO,0,0.00194271802902,0.000942430877402,MINIMAX,T,1,RATIO,1,0.0198900418335,0.0112966536647,359.0,0.0,3.89037013054,0.0
MINIMAX,T,4,RATIO,1,0.0212604966882,0.00538759309099,MINIMAX,T,1,VORONOI,0,0.00965693190291,0.00541650787194,148.0,0.0,2.26673388481,0.0
MINIMAX,T,4,RATIO,0,0.0365764633302,0.0101874300812,MINIMAX,T,1,CHAMBER,1,0.00682806571325,0.00469271874758,123.0,0.0,2.67750811577,0.0
MINIMAX,T,4,RATIO,1,0.00738186124832,0.00402680434408,MINIMAX,T,2,RATIO,0,0.0248699666985,0.0158252907481,498.0,0.0,8.02372479439,0.0
MINIMAX,T,4,RATIO,1,0.0766513884068,0.0256261433234,MINIMAX,T,2,VORONOI,0,0.00686077373784,0.00367588651051,82.0,0.0,3.34742093086,0.0
MINIMAX,T,4,RATIO,1,0.123964506388,0.0425409543335,MINIMAX,T,2,CHAMBER,0,0.00689045394339,0.00347569532593,82.0,0.0,5.24115490913,0.0
MINIMAX,T,4,RATIO,0,0.014830767639,0.00871032176104,MINIMAX,T,3,RATIO,1,0.0230970969276,0.0139244988373,507.0,0.0,9.58787894249,0.0
MINIMAX,T,4,RATIO,1,0.203757658872,0.0835102632765,MINIMAX,T,3,VORONOI,0,0.00838070682117,0.00394459163589,112.0,0.0,11.6760859489,0.0
MINIMAX,T,4,RATIO,1,0.319085052458,0.153942907219,MINIMAX,T,3,CHAMBER,0,0.00924650828044,0.00371430273013,120.0,0.0,19.3809080124,0.0
MINIMAX,T,4,RATIO,1,0.0199625174987,0.013534144879,MINIMAX,T,4,RATIO,0,0.0201163069875,0.0130896888056,408.0,0.0,8.15641999245,0.0
MINIMAX,T,4,RATIO,0,0.304981417343,0.24477834888,MINIMAX,T,4,VORONOI,1,0.0125338554382,0.00629546332457,243.0,0.0,38.7119960785,0.0
MINIMAX,T,4,RATIO,1,0.525113091177,0.380213390451,MINIMAX,T,4,CHAMBER,0,0.0108965647341,0.00821839654752,198.0,0.0,52.5400090218,0.0
MINIMAX,T,4,RATIO,0,0.00250354734789,0.00131141576072,MINIMAX,F,1,RATIO,1,0.0225890056562,0.0120007635653,475.0,0.0,5.92719388008,0.0
MINIMAX,T,4,RATIO,1,0.0201899201037,0.00577492127749,MINIMAX,F,1,VORONOI,0,0.00910689149584,0.00557738049532,168.0,0.0,2.44085717201,0.0
MINIMAX,T,4,RATIO,1,0.0338366396287,0.0109725605723,MINIMAX,F,1,CHAMBER,0,0.0092477216277,0.00705338275834,172.0,0.0,3.67156410217,0.0
MINIMAX,T,4,RATIO,1,0.00952472686768,0.00484778914725,MINIMAX,F,2,RATIO,0,0.0277886596837,0.0179273307823,532.0,0.0,9.91624903679,0.0
MINIMAX,T,4,RATIO,1,0.0841775178909,0.027971767882,MINIMAX,F,2,VORONOI,0,0.00696219467535,0.00376336317787,82.0,0.0,3.65261697769,0.0
MINIMAX,T,4,RATIO,0,0.140292749405,0.0405654507672,MINIMAX,F,2,CHAMBER,1,0.00732631484667,0.0043529298817,99.0,0.0,7.36638689041,0.0
MINIMAX,T,4,RATIO,0,0.00820372979852,0.00402984234304,MINIMAX,F,3,RATIO,1,0.0101357744886,0.00558299125039,157.0,0.0,1.42868614197,0.0
MINIMAX,T,4,RATIO,1,0.184806284839,0.105383461425,MINIMAX,F,3,VORONOI,0,0.0152218179638,0.008645057517,294.0,0.0,29.2195599079,0.0
MINIMAX,T,4,RATIO,1,0.351883514428,0.169969309625,MINIMAX,F,3,CHAMBER,0,0.0107787149708,0.00537712322849,164.0,0.0,29.3865737915,0.0
MINIMAX,T,4,RATIO,0,0.0370740423758,0.02005667381,MINIMAX,F,4,RATIO,1,0.0189110123537,0.0109403048618,377.0,0.0,10.5436530113,0.0
MINIMAX,T,4,RATIO,1,0.422612498636,0.40074823983,MINIMAX,F,4,VORONOI,0,0.00916442819821,0.00413088098,186.0,0.0,39.7327959538,0.0
MINIMAX,T,4,RATIO,1,0.695688435631,0.553456076284,MINIMAX,F,4,CHAMBER,0,0.0132011382476,0.0102188956445,276.0,0.0,97.1313078403,0.0
MINIMAX,T,4,RATIO,0,3.73580239036e-05,0.000208516438236,NAIVE,N/A,N/A,N/A,1,0.0120459132724,0.00777339488738,219.0,0.0,1.3052110672,0.0
MINIMAX,T,4,VORONOI,1,0.00107925159987,0.0004786313132,MINIMAX,T,1,RATIO,0,0.373651666203,0.202368827336,174.0,0.0,32.6006450653,0.0
MINIMAX,T,4,VORONOI,0,0.0237975016884,0.00488461531422,MINIMAX,T,1,VORONOI,1,0.523135639372,0.31070170877,45.0,0.0,11.5332250595,0.0
MINIMAX,T,4,VORONOI,1,0.0346446109541,0.00729011849424,MINIMAX,T,1,CHAMBER,0,0.356817969702,0.207087262745,266.0,0.0,52.0301060677,0.0
MINIMAX,T,4,VORONOI,1,0.00336768867773,0.00185143374784,MINIMAX,T,2,RATIO,0,0.345001691038,0.227886155183,220.0,0.0,38.3174259663,0.0
MINIMAX,T,4,VORONOI,1,0.0579584762454,0.0284520204359,MINIMAX,T,2,VORONOI,0,0.241265235488,0.261075024766,194.0,0.0,28.966894865,0.0
MINIMAX,T,4,VORONOI,1,0.104055799464,0.0468227808064,MINIMAX,T,2,CHAMBER,0,0.349570510235,0.2591626047,188.0,0.0,42.5369639397,0.0
MINIMAX,T,4,VORONOI,0,0.00612183314998,0.00341090013555,MINIMAX,T,3,RATIO,1,0.394572883844,0.224925295978,163.0,0.0,32.0679419041,0.0
MINIMAX,T,4,VORONOI,0,0.157952667719,0.0850115871135,MINIMAX,T,3,VORONOI,1,0.343890287258,0.230640072943,165.0,0.0,40.9653198719,0.0
MINIMAX,T,4,VORONOI,0,0.294534435639,0.180090338637,MINIMAX,T,3,CHAMBER,1,0.47805522879,0.299527306892,51.0,0.0,19.1312699318,0.0
MINIMAX,T,4,VORONOI,0,0.00935743166053,0.00439168744234,MINIMAX,T,4,RATIO,1,0.359823191344,0.231726196019,137.0,0.0,24.7539470196,0.0
MINIMAX,T,4,VORONOI,0,0.361938872288,0.268192289151,MINIMAX,T,4,VORONOI,1,0.347325764204,0.256344155345,193.0,0.0,68.1041760445,0.0
MINIMAX,T,4,VORONOI,0,0.657673390185,0.395505139421,MINIMAX,T,4,CHAMBER,1,0.365160970365,0.231716731525,121.0,0.0,61.6626851559,0.0
MINIMAX,T,4,VORONOI,1,0.000887462587068,0.000359168356306,MINIMAX,F,1,RATIO,0,0.403022438733,0.203043120681,134.0,0.0,27.0611860752,0.0
MINIMAX,T,4,VORONOI,0,0.0212719363551,0.00521030237888,MINIMAX,F,1,VORONOI,1,0.328296713034,0.294337206853,123.0,0.0,21.0167570114,0.0
MINIMAX,T,4,VORONOI,0,0.0356635635549,0.00716718775138,MINIMAX,F,1,CHAMBER,1,0.362064463121,0.216472459607,219.0,0.0,43.0261340141,0.0
MINIMAX,T,4,VORONOI,0,0.00411144362556,0.00205401925623,MINIMAX,F,2,RATIO,1,0.37244342403,0.208350051545,179.0,0.0,33.1451859474,0.0
MINIMAX,T,4,VORONOI,0,0.0689058794695,0.0305428729838,MINIMAX,F,2,VORONOI,1,0.353777632569,0.236331954112,135.0,0.0,28.0350449085,0.0
MINIMAX,T,4,VORONOI,1,0.111868645283,0.0521453890457,MINIMAX,F,2,CHAMBER,0,0.306369011601,0.289678820217,96.0,0.0,19.9636309147,0.0
MINIMAX,T,4,VORONOI,1,0.00953548467612,0.00434721833373,MINIMAX,F,3,RATIO,0,0.352422705293,0.201109967099,160.0,0.0,28.9472489357,0.0
MINIMAX,T,4,VORONOI,0,0.203343081748,0.1071588844,MINIMAX,F,3,VORONOI,1,0.312379615447,0.245254913928,173.0,0.0,44.2432549,0.0
MINIMAX,T,4,VORONOI,0,0.336966839102,0.169327445008,MINIMAX,F,3,CHAMBER,1,0.317124898093,0.279310167954,143.0,0.0,46.4604871273,0.0
MINIMAX,T,4,VORONOI,0,0.0251110846346,0.0134875315314,MINIMAX,F,4,RATIO,1,0.363717738972,0.210805181303,175.0,0.0,33.4896309376,0.0
MINIMAX,T,4,VORONOI,0,0.486605741761,0.32586030084,MINIMAX,F,4,VORONOI,1,0.340686096085,0.228906493852,219.0,0.0,90.3209271431,0.0
MINIMAX,T,4,VORONOI,0,0.756409775826,0.630842504247,MINIMAX,F,4,CHAMBER,1,0.347225141525,0.25468247198,123.0,0.0,67.7310330868,0.0
MINIMAX,T,4,VORONOI,0,4.19168715264e-05,0.000325739947309,NAIVE,N/A,N/A,N/A,1,0.183179662778,0.17438521018,627.0,0.0,57.1655910015,0.0
MINIMAX,T,4,CHAMBER,1,0.00115397961243,0.000529863279337,MINIMAX,T,1,RATIO,0,0.572130680084,0.355609428401,186.0,0.0,53.3144738674,0.0
MINIMAX,T,4,CHAMBER,1,0.0228225914937,0.0043717768526,MINIMAX,T,1,VORONOI,0,0.589702124949,0.454616280885,108.0,0.0,33.0536160469,0.0
MINIMAX,T,4,CHAMBER,1,0.0292211867342,0.00969039204474,MINIMAX,T,1,CHAMBER,0,0.437372745581,0.343131788973,398.0,0.0,92.8232898712,0.0
MINIMAX,T,4,CHAMBER,0,0.00178068997909,0.000695905280951,MINIMAX,T,2,RATIO,1,0.664279831217,0.407162895638,97.0,0.0,31.3084909916,0.0
MINIMAX,T,4,CHAMBER,1,0.0563318392651,0.0254869375592,MINIMAX,T,2,VORONOI,0,0.525693125939,0.338876403353,356.0,0.0,103.544411182,0.0
MINIMAX,T,4,CHAMBER,1,0.118164029988,0.0438028192899,MINIMAX,T,2,CHAMBER,0,0.71673858684,0.577114404712,46.0,0.0,19.0846378803,0.0
MINIMAX,T,4,CHAMBER,0,0.00686478358443,0.00356673211557,MINIMAX,T,3,RATIO,1,0.571736440554,0.364691615895,185.0,0.0,52.6665928364,0.0
MINIMAX,T,4,CHAMBER,0,0.128361015157,0.0769257429193,MINIMAX,T,3,VORONOI,1,0.441035610506,0.372962728806,351.0,0.0,99.332036972,0.0
MINIMAX,T,4,CHAMBER,1,0.230077211171,0.131280766556,MINIMAX,T,3,CHAMBER,0,0.429719540538,0.382654571704,294.0,0.0,96.7603039742,0.0
MINIMAX,T,4,CHAMBER,1,0.0104986558089,0.00691328014612,MINIMAX,T,4,RATIO,0,0.575747823715,0.354777584954,150.0,0.0,43.9581110477,0.0
MINIMAX,T,4,CHAMBER,1,0.431074810028,0.249754701235,MINIMAX,T,4,VORONOI,0,0.550546485445,0.454809660164,92.0,0.0,44.7235910892,0.0
MINIMAX,T,4,CHAMBER,0,0.836402402205,0.445669193659,MINIMAX,T,4,CHAMBER,1,0.753702545166,0.572503328253,33.0,0.0,25.5244121552,0.0
MINIMAX,T,4,CHAMBER,1,0.000754286261166,0.000286540977177,MINIMAX,F,1,RATIO,0,0.664795641716,0.371097782675,104.0,0.0,34.6079251766,0.0
MINIMAX,T,4,CHAMBER,1,0.0197361177868,0.00605341543403,MINIMAX,F,1,VORONOI,0,0.496536195825,0.381635897957,218.0,0.0,56.254117012,0.0
MINIMAX,T,4,CHAMBER,0,0.0355120123478,0.00813613905588,MINIMAX,F,1,CHAMBER,1,0.51884543679,0.439209727525,113.0,0.0,30.5607719421,0.0
MINIMAX,T,4,CHAMBER,0,0.00337679849731,0.00145468469704,MINIMAX,F,2,RATIO,1,0.668071641241,0.350279902889,143.0,0.0,47.0082631111,0.0
MINIMAX,T,4,CHAMBER,1,0.0736915580928,0.0273437752543,MINIMAX,F,2,VORONOI,0,0.514571593358,0.43602619597,130.0,0.0,38.1635379791,0.0
MINIMAX,T,4,CHAMBER,1,0.137936414816,0.0407067890719,MINIMAX,F,2,CHAMBER,0,0.626754522324,0.549900099725,80.0,0.0,30.4497718811,0.0
MINIMAX,T,4,CHAMBER,1,0.0105800628662,0.00495112837798,MINIMAX,F,3,RATIO,0,0.541548089981,0.365899586834,200.0,0.0,55.2024190426,0.0
MINIMAX,T,4,CHAMBER,1,0.234651654107,0.081772876135,MINIMAX,F,3,VORONOI,0,0.533766614066,0.494754582961,72.0,0.0,27.4284641743,0.0
MINIMAX,T,4,CHAMBER,0,0.335058247689,0.162100412502,MINIMAX,F,3,CHAMBER,1,0.551960157626,0.385160683579,201.0,0.0,88.4851300716,0.0
MINIMAX,T,4,CHAMBER,0,0.0258557942077,0.0143025966241,MINIMAX,F,4,RATIO,1,0.499792147052,0.343816550754,261.0,0.0,67.8605139256,0.0
MINIMAX,T,4,CHAMBER,1,0.503627060354,0.298378651169,MINIMAX,F,4,VORONOI,0,0.446356179551,0.402198888514,322.0,0.0,152.443979979,0.0
MINIMAX,T,4,CHAMBER,0,0.77382107342,0.562300710043,MINIMAX,F,4,CHAMBER,1,0.52590123415,0.386139316728,203.0,0.0,131.520062923,0.0
MINIMAX,T,4,CHAMBER,0,3.89324991327e-05,0.000185606226801,NAIVE,N/A,N/A,N/A,1,0.388956577547,0.374478884966,189.0,0.0,36.1767981052,0.0
MINIMAX,F,1,RATIO,0,0.0024213409011,0.00120925203477,MINIMAX,T,1,RATIO,1,0.00229793136297,0.00113136082214,461.0,0.0,1.08588600159,0.0
MINIMAX,F,1,RATIO,1,0.0199702348768,0.00452117917229,MINIMAX,T,1,VORONOI,0,0.00174018483103,0.00104979895999,324.0,0.0,3.49734902382,0.0
MINIMAX,F,1,RATIO,1,0.0359729672526,0.00716215298496,MINIMAX,T,1,CHAMBER,0,0.00116248234459,0.000597341985283,184.0,0.0,3.38062596321,0.0
